20MICRONS,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/20microns/2M
3IINFOTECH,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/3iinfotech/I11
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/vijaytextiles/VT08
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/vijayakumarmills/VML01
TIL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/viniyogaclothex/VC06
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/vinnyoverseas/VO04
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/vipclothing/MI53
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vippyspinpro/VS08
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/viralfilaments/VF
TIL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/viralsyntex/VS09
TIL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/viratindustries/VI10
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/visagarpolytex/VP10
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vishalfabrics/VF01
TIL,"http://www.moneycontrol.com/india/stockpricequote/diversified/vividmercantile/VIE
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesweaving/voguetextiles/VT04
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/voithpaperfabrics/VPF01
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/volanttextiles/VT06
TIL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/volvoterryindustries/VTI02
TIL,"http://www.moneycontrol.com/india/stockpricequote/autotractors/vsttillerstractors/VST01
TIL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/vtm/VTM
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vtxindustries/VT12
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/weizmann/W02
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesweaving/welspunindia/WI03
TIL,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/westcoastbrewersdistillers/WCB
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/westernindiacottons/WIC
TIL,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/westernministil/WM
TIL,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/winsomebreweries/WB
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/winsometextileindustries/WTI
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/winsomeyarns/WY
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/wiresfabrikssa/WFS01
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/womensnextloungeries/WNL
TIL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/woolwaysindia/WIL
TIL,"http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/woolworthindia/WI10
TIL,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/xylonloquiturdistillersvintners/XLD
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/yangirsynthetics/YSL
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/shriganeshspinners/SGS
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/yogipolyesters/YP03
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/yoginderaworsted/YW
TIL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/yorkexports/YE
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/zenithfibres/ZF
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/zenithexports/ZE
TIL,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/zodiacclothingcompany/ZCC
TIL,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/zuariagrochemicals/ZAC
TIL,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/zuariglobal/ZI01
TIMETECHNO,"http://www.moneycontrol.com/india/stockpricequote/packaging/timetechnoplast/TT03
TIMKEN,"http://www.moneycontrol.com/india/stockpricequote/bearings/timkenindia/TI23
TINPLATE,"http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/tinplatecompanyindia/TCI02
TITAN,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/titanalloys/TA
TITAN,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/titanbiotech/TBT
TITAN,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/titancompany/TI01
TITAN,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/titanfoodsfashions/TFF
TITAN,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/titansecurities/TS07
TITAN,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/titantradingagencies/TTA
TNTELE,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/atntelefilms/ATN01
TOKYOPLAST,"http://www.moneycontrol.com/india/stockpricequote/plastics/tokyoplastinternational/TPI01
TOTAL,"http://www.moneycontrol.com/india/stockpricequote/computershardware/totalexports/TEL02
TOTAL,"http://www.moneycontrol.com/india/stockpricequote/transportlogistics/totaltransportsystems/TTS01
TOUCHWOOD,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/touchwoodentertainmentltd/TEL
TREEHOUSE,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/treehouseeducationaccessories/THE01
TREJHARA,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/trejharasolutionslimited/TREJH7605
TRENT,"http://www.moneycontrol.com/india/stockpricequote/retail/trent/T04
TRENT,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/trentwarrants/TW03
TRF,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/trf/TRF
TRIDENT,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/trident/AI01
TRIDENT,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/tridentprojects/TP08
TRIDENT,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/tridenttexofab/TT17
TRIDENT,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/tridenttools/MT10
TRIGYN,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/trigyntechnologies/TT08
TRIL,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/trilleniumtechnologies/TT09
TRIL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/trilochantradersagencies/TTA01
TRIL,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/trilogicdigitalmedia/RP20
TRIVENI,"http://www.moneycontrol.com/india/stockpricequote/sugar/triveniengineeringindustries/TE10
TRIVENI,"http://www.moneycontrol.com/india/stockpricequote/trading/trivenienterprises/TE14
TRIVENI,"http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/triveniglass/TG01
TRIVENI,"http://www.moneycontrol.com/india/stockpricequote/electricequipment/triveniturbine/TT14
TTKPRESTIG,"http://www.moneycontrol.com/india/stockpricequote/domesticappliances/ttkprestige/TTK02
TTL,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/hindustanbreweriesbottling/HBB
TTL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/mansarovarbottlingcompany/MBC
TTL,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/nettlinx/NS05
TTL,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/trendeastwestlpgbottling/TEW
TTL,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/ttlenterprises/TT07
TVSELECT,"http://www.moneycontrol.com/india/stockpricequote/computershardware/tvselectronics/TVS02
TVSMOTOR,"http://www.moneycontrol.com/india/stockpricequote/auto23wheelers/tvsmotorcompany/TVS
TVSSRICHAK,"http://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03
TVTODAY,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvtodaynetwork/TVT
TVVISION,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvvision/TVV
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/allahabadbank/AB15
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/andhrabank/AB14
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/bankofbaroda/BOB
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/bankofindia/BOI
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/bankmaharashtra/BM05
UBL,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/boidouble2plus90a/BOI04
UBL,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/boidouble2plus90b/BOI01
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/canarabank/CB06
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/centralbankindia/CBO01
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/corporationbank/CB
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/denabank/DB
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/indianbank/IB04
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/indianoverseasbank/IOB
UBL,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/novapublicationsindia/SSB
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/orientalbankcommerce/OBC
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/punjabnationalbank/PNB05
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/punjabsindbank/PSB
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/statebankindia/SBI
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/sbibondsi/SBI21
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/sbibondsii/SBI22
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/sbibiiinr/SBI18
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/sbibiiir/SBI17
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/sbibivnr/SBI20
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/sbibivr/SBI19
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/statebankbikanerjaipur/SBB02
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/statebankmysore/SBM
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/statebanktravancore/SBT
UBL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/sublaxmiexports/SE10
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/syndicatebank/SB9
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/ucobank/UCO
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unionbankindia/UBI01
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unitedbankindia/UBO
UBL,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/vijayabank/VB03
UCALFUEL,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/ucalfuelsystems/UFS
UCOBANK,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/ucobank/UCO
UFLEX,"http://www.moneycontrol.com/india/stockpricequote/packaging/uflex/U01
UFO,"http://www.moneycontrol.com/india/stockpricequote/machinetools/baluforgeindustries/BAL01
UFO,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/dhatuforge/DFL
UFO,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/shreebhikshufoundation/SBF
UFO,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ufomoviezindia/UMI03
UGARSUGAR,"http://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW
UJAAS,"http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/ujaasenergy/S18
UJJIVAN,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/ujjivanfinancialservices/UFS01
UJJIVAN,"http://www.moneycontrol.com/india/stockpricequote/bankprivate/ujjivansmallfinancebank/USF
UNICHEMLAB,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02
UNIONBANK,"http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/cityunionbank/CUB
UNIONBANK,"http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unionbankindia/UBI01
UNITECH,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unitech/U
UNITECH,"http://www.moneycontrol.com/india/stockpricequote/trading/unitechinternational/UI13
UNITY,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/unityagrotechindustries/UAI
UNITY,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unityinfraprojects/UI17
UNITY,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/unitysteels/USL
UNIVASTU,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/univastuindia/UI21
UPL,"http://www.moneycontrol.com/india/stockpricequote/paper/bjduplexboards/BJD
UPL,"http://www.moneycontrol.com/india/stockpricequote/paper/bkduplexboard/BKD
UPL,"http://www.moneycontrol.com/india/stockpricequote/plastics/bluplastindustries/BI22
UPL,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/scruplesclothing/SCL09
UPL,"http://www.moneycontrol.com/india/stockpricequote/chemicals/uplimechem/UPL
UPL,"http://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04
URJA,"http://www.moneycontrol.com/india/stockpricequote/trading/urjaglobal/UG01
USHAMART,"http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ushamartin/UM01
USHAMART,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/ushamartineducationsolutions/UMI02
USHAMART,"http://www.moneycontrol.com/india/stockpricequote/steellarge/ushamartinindustries/UMI
UTTAMSUGAR,"http://www.moneycontrol.com/india/stockpricequote/sugar/uttamsugarmills/USM
V2RETAIL,"http://www.moneycontrol.com/india/stockpricequote/retail/v2retail/VR02
VADILALIND,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/vadilalindustries/VI01
VAISHALI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vaishalipharma/VP01
VAKRANGEE,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/vakrangee/VS
VALIANTORG,"http://www.moneycontrol.com/india/stockpricequote/chemicals/valiantorganics/VO03
VARROC,"http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/varrocengineering/VE08
VASWANI,"http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/vaswaniindustries/VI14
VENUSREM,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/venusremedies/VR01
VERTOZ,"http://www.moneycontrol.com/india/stockpricequote/vertozadvertis/vertozadvertising/VA09
VESUVIUS,"http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/vesuviusindia/VI06
VETO,"http://www.moneycontrol.com/india/stockpricequote/electricequipment/cutfastabrasivetools/CAT
VETO,"http://www.moneycontrol.com/india/stockpricequote/electricequipment/vetoswitchgearscables/VSC01
VGUARD,"http://www.moneycontrol.com/india/stockpricequote/electricequipment/vguardindustries/VI02
VICEROY,"http://www.moneycontrol.com/india/stockpricequote/hotels/viceroyhotels/VH04
VIJIFIN,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/vijifinance/VF08
VIKASECO,"http://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotech/VGO01
VIKASPROP,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/vikasproppantgranite/AD03
VIKASWSP,"http://www.moneycontrol.com/india/stockpricequote/chemicals/vikaswsp/VWS
VIMTALABS,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/vimtalabs/VL04
VINATIORGA,"http://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01
VINDHYATEL,"http://www.moneycontrol.com/india/stockpricequote/cablestelephone/vindhyatelelink/VT03
VIPIND,"http://www.moneycontrol.com/india/stockpricequote/vipindustries/vipindustries/VIP
VISAKAIND,"http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/visakaindustries/VI11
VISASTEEL,"http://www.moneycontrol.com/india/stockpricequote/steellarge/visasteel/VS15
VISHAL,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/vishalagritechindia/VAI03
VISHAL,"http://www.moneycontrol.com/india/stockpricequote/bearings/vishalbearings/VB
VISHAL,"http://www.moneycontrol.com/india/stockpricequote/plastics/vishalchairs/VC07
VISHAL,"http://www.moneycontrol.com/india/stockpricequote/trading/vishalexportsoverseas/VEO
VISHAL,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vishalfabrics/VF01
VISHAL,"http://www.moneycontrol.com/india/stockpricequote/leatherproducts/vishalfootwear/VF02
VISHAL,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/vishallatkoindia/VLI
VISHAL,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/vishalmalleables/VM02
